Date,PETR4.SA,WEGE3.SA,ABEV3.SA,VALE3.SA
2000-08-02,1.532524824142456,0.10056164115667343,0.4924868941307068,1.623141884803772
2000-08-03,1.5368084907531738,0.10056164115667343,0.4924868941307068,1.623141884803772
2000-08-04,1.5321954488754272,0.10056164115667343,0.4924868941307068,1.6669119596481323
2000-08-07,1.5671231746673584,0.10056164115667343,0.4924868941307068,1.707034945487976
2000-08-08,1.5140721797943115,0.10056164115667343,0.4924868941307068,1.7033871412277222
2000-08-09,1.4844170808792114,0.10056164115667343,0.49250513315200806,1.6705595254898071
2000-08-10,1.6310464143753052,0.10056164115667343,0.49616140127182007,1.6628996133804321
2000-08-11,1.6442266702651978,0.10056164115667343,0.49616140127182007,1.7143298387527466
2000-08-14,1.6409318447113037,0.10056164115667343,0.4998362958431244,1.7216250896453857
2000-08-15,1.660702109336853,0.10056164115667343,0.4998362958431244,1.7471578121185303
2000-08-16,1.6804723739624023,0.1196153312921524,0.4998362958431244,1.732567548751831
2000-08-17,1.7463735342025757,0.1196153312921524,0.49616140127182007,1.769042730331421
2000-08-18,1.7130934000015259,0.1196153312921524,0.5145355463027954,1.732567548751831
2000-08-21,1.6788250207901,0.1196153312921524,0.5145355463027954,1.732567548751831
2000-08-22,1.6969479322433472,0.1196153312921524,0.49616140127182007,1.7216250896453857
2000-08-23,1.7361582517623901,0.1196153312921524,0.49616140127182007,1.7362147569656372
2000-08-24,1.7298985719680786,0.1196153312921524,0.49616140127182007,1.7500756978988647
2000-08-25,1.7628483772277832,0.1196153312921524,0.5182105302810669,1.7504398822784424
2000-08-28,1.743078351020813,0.1196153312921524,0.5237228870391846,1.7471578121185303
2000-08-29,1.7925043106079102,0.1196153312921524,0.5237228870391846,1.7362147569656372
2000-08-30,1.861699104309082,0.1196153312921524,0.5237228870391846,1.707034945487976
2000-08-31,1.8155690431594849,0.1196153312921524,0.5237228870391846,1.6851500272750854
2000-09-01,1.828749656677246,0.1196153312921524,0.5237228870391846,1.662535309791565
2000-09-04,1.8168869018554688,0.1196153312921524,0.5237228870391846,1.6887975931167603
2000-09-05,1.8060132265090942,0.1196153312921524,0.5237228870391846,1.7143298387527466
2000-09-06,1.8748793601989746,0.1196153312921524,0.5273979306221008,1.7799851894378662
2000-09-07,1.8748793601989746,0.1196153312921524,0.5273979306221008,1.7799851894378662
2000-09-08,1.861699104309082,0.1196153312921524,0.5273979306221008,1.7143298387527466
2000-09-11,1.8979454040527344,0.1196153312921524,0.5494467616081238,1.7216250896453857
2000-09-12,1.8653241395950317,0.1196153312921524,0.5476095676422119,1.707034945487976
2000-09-13,1.8452248573303223,0.1196153312921524,0.5476095676422119,1.6960928440093994
2000-09-14,1.7760287523269653,0.1196153312921524,0.5439345240592957,1.6669119596481323
2000-09-15,1.798435091972351,0.1196153312921524,0.550913393497467,1.6413798332214355
2000-09-18,1.7460435628890991,0.1196153312921524,0.5512840747833252,1.5976099967956543
2000-09-19,1.734840750694275,0.1196153312921524,0.554959237575531,1.5684294700622559
2000-09-20,1.7628483772277832,0.1196153312921524,0.554959237575531,1.5319546461105347
2000-09-21,1.7167174816131592,0.1196153312921524,0.554959237575531,1.5137168169021606
2000-09-22,1.6969479322433472,0.1196153312921524,0.554959237575531,1.5137168169021606
2000-09-25,1.7134236097335815,0.1196153312921524,0.5402602553367615,1.5538398027420044
2000-09-26,1.7562590837478638,0.1196153312921524,0.5476095676422119,1.55019211769104
2000-09-27,1.7529628276824951,0.1196153312921524,0.5439345240592957,1.5246593952178955
2000-09-28,1.743078351020813,0.1249084621667862,0.5586344599723816,1.5319546461105347
2000-09-29,1.7266032695770264,0.1249084621667862,0.5733336210250854,1.5337778329849243
2000-10-02,1.7200126647949219,0.1249084621667862,0.5733336210250854,1.5319546461105347
2000-10-03,1.7269322872161865,0.1249084621667862,0.5953831076622009,1.5319546461105347
2000-10-04,1.7463735342025757,0.1249084621667862,0.6064075827598572,1.5684294700622559
2000-10-05,1.7463735342025757,0.1249084621667862,0.6064075827598572,1.5684294700622559
2000-10-06,1.7068328857421875,0.1249084621667862,0.6321315169334412,1.5684294700622559
2000-10-09,1.710127830505371,0.1249084621667862,0.6339686512947083,1.5684294700622559
2000-10-10,1.7414308786392212,0.1249084621667862,0.6449934244155884,1.5684294700622559
2000-10-11,1.7463735342025757,0.1249084621667862,0.646477997303009,1.4973031282424927
2000-10-12,1.7463735342025757,0.1249084621667862,0.646477997303009,1.4973031282424927
2000-10-13,1.767461895942688,0.1249084621667862,0.6358062624931335,1.5319546461105347
2000-10-16,1.703537940979004,0.1249084621667862,0.6244292259216309,1.5137168169021606
2000-10-17,1.6310464143753052,0.1249084621667862,0.642803430557251,1.4954792261123657
2000-10-18,1.6475220918655396,0.1249084621667862,0.642803430557251,1.459004282951355
2000-10-19,1.6742117404937744,0.1249084621667862,0.6486679315567017,1.4699468612670898
2000-10-20,1.6475220918655396,0.1249084621667862,0.6615409851074219,1.477242112159729
2000-10-23,1.579973578453064,0.1249084621667862,0.6431633234024048,1.440766453742981
2000-10-24,1.579973578453064,0.1249084621667862,0.6431633234024048,1.440766453742981
2000-10-25,1.5091297626495361,0.1249084621667862,0.6284635066986084,1.4225287437438965
2000-10-26,1.6112765073776245,0.1249084621667862,0.6247707009315491,1.4225287437438965
2000-10-27,1.626763105392456,0.1249084621667862,0.6411439776420593,1.55019211769104
2000-10-30,1.670917272567749,0.1249084621667862,0.65235435962677,1.5987038612365723
2000-10-31,1.6686103343963623,0.1249084621667862,0.6982935070991516,1.6049048900604248
2000-11-01,1.6864038705825806,0.1249084621667862,0.7139137983322144,1.5356022119522095
2000-11-02,1.6864038705825806,0.1249084621667862,0.7139137983322144,1.5356022119522095
2000-11-03,1.6508170366287231,0.1249084621667862,0.716667890548706,1.5137168169021606
2000-11-06,1.686732530593872,0.1249084621667862,0.716667890548706,1.5647826194763184
2000-11-07,1.7200126647949219,0.1249084621667862,0.6982935070991516,1.5684294700622559
2000-11-08,1.6969479322433472,0.1249084621667862,0.7074809670448303,1.5684294700622559
2000-11-09,1.6475220918655396,0.1249084621667862,0.7074809670448303,1.5319546461105347
2000-11-10,1.652464509010315,0.1249084621667862,0.7074809670448303,1.5680649280548096
2000-11-13,1.673882246017456,0.1249084621667862,0.6964561343193054,1.5246593952178955
2000-11-14,1.673882246017456,0.1249084621667862,0.6964561343193054,1.5246593952178955
2000-11-15,1.673882246017456,0.1249084621667862,0.6964561343193054,1.5246593952178955
2000-11-16,1.7134236097335815,0.1249084621667862,0.6799160242080688,1.477242112159729
2000-11-17,1.7134236097335815,0.1249084621667862,0.6799160242080688,1.4626516103744507
2000-11-20,1.7005724906921387,0.1249084621667862,0.6982935070991516,1.459004282951355
2000-11-21,1.721660852432251,0.1249084621667862,0.6909440159797668,1.4808894395828247
2000-11-22,1.7167174816131592,0.1249084621667862,0.6799160242080688,1.477242112159729
2000-11-23,1.6804723739624023,0.1249084621667862,0.6799160242080688,1.459004282951355
2000-11-24,1.6643264293670654,0.1249084621667862,0.676240861415863,1.440766453742981
2000-11-27,1.6145716905593872,0.1249084621667862,0.676240861415863,1.4225287437438965
2000-11-28,1.5948015451431274,0.1249084621667862,0.6799160242080688,1.378759503364563
2000-11-29,1.5941423177719116,0.1249084621667862,0.6890877485275269,1.3678165674209595
2000-11-30,1.561850905418396,0.1249084621667862,0.7074809670448303,1.349578857421875
2000-12-01,1.5552606582641602,0.1249084621667862,0.7240213751792908,1.4225287437438965
2000-12-04,1.5519654750823975,0.1249084621667862,0.716667890548706,1.459004282951355
2000-12-05,1.5789852142333984,0.1249084621667862,0.7194259166717529,1.5319546461105347
2000-12-06,1.4695894718170166,0.1249084621667862,0.716667890548706,1.55019211769104
2000-12-07,1.4877127408981323,0.1249084621667862,0.7313709259033203,1.55019211769104
2000-12-08,1.499245285987854,0.1249084621667862,0.7258585691452026,1.623141884803772
2000-12-11,1.4794745445251465,0.1249084621667862,0.7258585691452026,1.6049048900604248
2000-12-12,1.4794745445251465,0.1249084621667862,0.7258585691452026,1.6049048900604248
2000-12-13,1.5387852191925049,0.1249084621667862,0.6982935070991516,1.6049048900604248
2000-12-14,1.5651456117630005,0.1249084621667862,0.7258585691452026,1.6049048900604248
2000-12-15,1.5582268238067627,0.1249084621667862,0.7570946216583252,1.5684294700622559
2000-12-18,1.5387852191925049,0.1249084621667862,0.7534204721450806,1.5866669416427612
2000-12-19,1.5223100185394287,0.1249084621667862,0.7681232690811157,1.6049048900604248
2000-12-20,1.4962797164916992,0.1249084621667862,0.7626109719276428,1.5684294700622559
2000-12-21,1.4728842973709106,0.1249084621667862,0.7754732966423035,1.5684294700622559
2000-12-22,1.482769250869751,0.1249084621667862,0.7570946216583252,1.6049048900604248
2000-12-25,1.482769250869751,0.1249084621667862,0.7570946216583252,1.6049048900604248
2000-12-26,1.4728842973709106,0.1249084621667862,0.7626109719276428,1.6049048900604248
2000-12-27,1.4926549196243286,0.1249084621667862,0.8453030586242676,1.6778546571731567
2000-12-28,1.5084707736968994,0.1249084621667862,0.8636771440505981,1.6960928440093994
2000-12-29,1.5084707736968994,0.1249084621667862,0.8636771440505981,1.6960928440093994
2001-01-01,1.5084707736968994,0.1249084621667862,0.8636771440505981,1.6960928440093994
2001-01-02,1.5585558414459229,0.1249084621667862,0.8636771440505981,1.5757246017456055
2001-01-03,1.6376370191574097,0.1249084621667862,0.891242504119873,1.6778546571731567
2001-01-04,1.6442266702651978,0.1249084621667862,0.88205486536026,1.623141884803772
2001-01-05,1.6475220918655396,0.1249084621667862,0.88205486536026,1.6049048900604248
2001-01-08,1.6274222135543823,0.1249084621667862,0.817737877368927,1.5866669416427612
2001-01-09,1.661690592765808,0.1249084621667862,0.8361343741416931,1.6049048900604248
2001-01-10,1.6541118621826172,0.1249084621667862,0.8269250988960266,1.6045397520065308
2001-01-11,1.673882246017456,0.1249084621667862,0.817737877368927,1.5775482654571533
2001-01-12,1.683768391609192,0.1249084621667862,0.817737877368927,1.5684294700622559
2001-01-15,1.6903576850891113,0.1249084621667862,0.817737877368927,1.5866669416427612
2001-01-16,1.727591633796692,0.1249084621667862,0.817737877368927,1.5684294700622559
2001-01-17,1.7595534324645996,0.1249084621667862,0.8636771440505981,1.6049048900604248
2001-01-18,1.787561297416687,0.1249084621667862,0.8838928937911987,1.6960928440093994
2001-01-19,1.8211705684661865,0.1249084621667862,0.9188075065612793,1.6960928440093994
2001-01-22,1.7990940809249878,0.1249084621667862,0.9188075065612793,1.6960928440093994
2001-01-23,1.8386348485946655,0.1249084621667862,0.909620463848114,1.7398629188537598
2001-01-24,1.8155690431594849,0.1249084621667862,0.88205486536026,1.7869155406951904
2001-01-25,1.8155690431594849,0.1249084621667862,0.88205486536026,1.7869155406951904
2001-01-26,1.7908563613891602,0.1249084621667862,0.8636771440505981,1.7891041040420532
2001-01-29,1.7925043106079102,0.1249084621667862,0.9188075065612793,1.8419924974441528
2001-01-30,1.7941519021987915,0.1249084621667862,0.9188075065612793,1.823755145072937
2001-01-31,1.7961283922195435,0.1249084621667862,0.9555597305297852,1.8602304458618164
2001-02-01,1.7727335691452026,0.1249084621667862,0.9923120141029358,1.823755145072937
2001-02-02,1.7727335691452026,0.1249084621667862,0.9739344120025635,1.8055174350738525
2001-02-05,1.7661433219909668,0.1249084621667862,0.9647473096847534,1.7799851894378662
2001-02-06,1.7862428426742554,0.1249084621667862,0.9739344120025635,1.7799851894378662
2001-02-07,1.7829481363296509,0.1249084621667862,0.9555597305297852,1.7508056163787842
2001-02-08,1.8356690406799316,0.1249084621667862,0.9555597305297852,1.7380388975143433
2001-02-09,1.8455538749694824,0.1249084621667862,0.9371817708015442,1.7508056163787842
2001-02-12,1.8359984159469604,0.1249084621667862,0.9371817708015442,1.776337742805481
2001-02-13,1.8781746625900269,0.1249084621667862,0.9187893271446228,1.7872802019119263
2001-02-14,1.9180450439453125,0.1249084621667862,0.9004294872283936,1.7872802019119263
2001-02-15,1.908159852027893,0.1249084621667862,0.8780130743980408,1.7694076299667358
2001-02-16,1.8587344884872437,0.1249084621667862,0.8544898629188538,1.769042730331421
2001-02-19,1.8254542350769043,0.1249084621667862,0.8636771440505981,1.7143298387527466
2001-02-20,1.8518146276474,0.1249084621667862,0.8728681206703186,1.7398629188537598
2001-02-21,1.8402822017669678,0.1249084621667862,0.8728681206703186,1.7179776430130005
2001-02-22,1.8452248573303223,0.1249084621667862,0.8728681206703186,1.769042730331421
2001-02-23,1.8353393077850342,0.1249084621667862,0.9188075065612793,1.8383461236953735
2001-02-26,1.8353393077850342,0.1249084621667862,0.9188075065612793,1.8383461236953735
2001-02-27,1.8353393077850342,0.1249084621667862,0.9188075065612793,1.8383461236953735
2001-02-28,1.8093085289001465,0.1249084621667862,0.9004294872283936,1.7872802019119263
2001-03-01,1.8419290781021118,0.1249084621667862,0.9187517762184143,1.823755145072937
2001-03-02,1.861699104309082,0.1249084621667862,0.9188075065612793,1.8310497999191284
2001-03-05,1.8748793601989746,0.1249084621667862,0.9188075065612793,1.8233908414840698
2001-03-06,1.8765279054641724,0.1249084621667862,0.9004294872283936,1.823755145072937
2001-03-07,1.8880606889724731,0.1249084621667862,0.9022670388221741,1.8310497999191284
2001-03-08,1.8880606889724731,0.1249084621667862,0.9096347689628601,1.7143298387527466
2001-03-09,1.8814697265625,0.1249084621667862,0.9004480242729187,1.7508056163787842
2001-03-12,1.7964586019515991,0.1249084621667862,0.9188075065612793,1.732567548751831
2001-03-13,1.8122739791870117,0.14819616079330444,0.9004294872283936,1.7508056163787842
2001-03-14,1.8122739791870117,0.14819616079330444,0.9004294872283936,1.7508056163787842
2001-03-15,1.6590540409088135,0.14819616079330444,0.9371817708015442,1.7526288032531738
2001-03-16,1.6827789545059204,0.14819616079330444,0.9592345356941223,1.7508056163787842
2001-03-19,1.683437466621399,0.14819616079330444,0.9555412530899048,1.7150593996047974
2001-03-20,1.6442266702651978,0.14819616079330444,0.9370000958442688,1.7872802019119263
2001-03-21,1.6771775484085083,0.14819616079330444,0.9316694736480713,1.7872802019119263
2001-03-22,1.5783261060714722,0.14819616079330444,0.9004294872283936,1.7508056163787842
2001-03-23,1.5977667570114136,0.14819616079330444,0.885730504989624,1.7508056163787842
2001-03-26,1.5651456117630005,0.14819616079330444,0.9004294872283936,1.7872802019119263
2001-03-27,1.6010620594024658,0.14819616079330444,0.9371817708015442,1.7876449823379517
2001-03-28,1.5918351411819458,0.14819616079330444,0.9353444576263428,1.7872802019119263
2001-03-29,1.5486706495285034,0.14819616079330444,0.9004294872283936,1.8018696308135986
2001-03-30,1.5476819276809692,0.14819616079330444,0.9004294872283936,1.8055174350738525
2001-04-02,1.481122374534607,0.14819616079330444,0.909620463848114,1.769042730331421
2001-04-03,1.481122374534607,0.14819616079330444,0.9004294872283936,1.6960928440093994
2001-04-04,1.525605320930481,0.14819616079330444,0.8838928937911987,1.7143298387527466
